Classification,upper_north_sp,upper_west_sp,upper_south_sp,upper_east_sp,shroud_north,shroud_west,shroud_south,shroud_east,shroud_north_pst1hr,shroud_west_pst1hr,shroud_south_pst1hr,shroud_east_pst1hr,upper_west_zone,upper_north_zone,upper_east_zone,upper_south_zone,OAT,OAT_pst1hr,pressure_station,wind_speed,relative_humidity,max_air_temp_pst1hr,min_air_temp_pst1hr
HOT,107.0752,123.5109,112.4882,122.7898,39.89317,42.60443,46.09702,48.22202,39.29427,40.38297,43.35152,45.87762,72.24786,71.78687,71.04795,71.93142,42.56313,41.62143,100.49,26,68,42.98,41.36
COLD,111.6911,120.2156,123.5265,139.2007,44.01715,47.67115,55.52964,58.7647,43.39614,46.07986,50.23081,58.67666,72.05416,71.62992,71.37228,72.40884,47.71432,46.93996,100.46,15,83,43.34,42.26
COLD,110.3122,126.56,138.1067,136.6004,46.58083,49.9966,64.02671,65.63729,44.64711,49.97967,58.49569,60.54604,72.03687,71.93201,71.63033,72.52529,50.50313,48.61307,100.46,13,80,45.32,43.52
HOT,112.4324,119.5845,108.629,110.2874,47.2009,48.08114,49.66219,49.16857,46.55876,47.13663,47.79562,47.96531,71.55177,71.57038,71.09743,71.80486,46.9816,47.26641,98.32,30,97,46.58,45.86
COLD,111.8667,122.36,110.2933,113.44,53.24654,54.56076,55.58455,55.58175,49.0353,51.6223,53.94736,53.00478,71.80746,71.91284,71.29769,71.96219,52.97399,50.71571,98.09,15,96,50.9,48.74
HOT,119.1469,128.9891,126.5605,129.4412,40.58571,46.60763,43.51838,42.96384,40.58571,46.58532,43.49697,42.63907,71.88712,71.8791,70.75054,71.99427,41.99078,41.99078,101.81,35,64,41.9,41.36
HOT,140,140,140.0282,140,47.16317,48.41656,47.96445,48.82462,49.59301,49.66462,49.52404,49.43462,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
HOT,140,140,140.0282,140,47.16317,48.41656,47.96445,48.82462,49.59301,49.66462,49.52404,49.43462,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
HOT,140,140,140.0282,140,47.16317,48.41656,47.96445,48.82462,49.59301,49.66462,49.52404,49.43462,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
HOT,140,140,140.0282,140,47.16317,48.41656,47.96445,48.82462,49.59301,49.66462,49.52404,49.43462,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
HOT,140,140,140.0282,140,47.16317,48.41656,47.96445,48.82462,49.59301,49.66462,49.52404,49.43462,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
HOT,140,140,140.0282,140,47.16317,48.41656,47.96445,48.82462,49.59301,49.66462,49.52404,49.43462,69.42957,68.66733,67.97945,69.14716,49.00984,50.22164,100.82,32,90,51.8,49.46
HOT,140,140,140.0282,140,47.16317,49.05631,48.58305,48.52626,47.75963,49.02966,48.26689,49.14651,69.38786,68.86471,68.06757,69.33539,49.02383,49.00984,100.69,41,89,50.54,49.46
HOT,140,140,140.0282,140,49.07559,49.69504,49.2076,49.17042,48.4375,50.0028,49.51475,49.1633,69.81719,69.08363,68.30945,69.59294,50.22077,49.61937,100.65,41,89,51.8,50.36
HOT,140,140,140.0282,140,48.76396,49.69504,49.2076,49.17042,49.07559,50.0028,49.51245,49.461,69.93827,69.14526,68.19989,69.65565,50.22077,49.61937,100.58,34,96,51.62,50.9
HOT,140,140,140,140,45.71487,45.7725,46.8043,46.64848,46.3197,46.37491,46.78761,46.63854,68.93147,68.09187,67.17712,68.67982,46.68941,46.99657,101.52,21,77,48.02,47.12
HOT,140,140,140,140,46.32332,48.27618,65.06621,67.18423,45.71487,47.64062,49.06048,51.2916,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
HOT,140,140,140,140,46.32332,48.27618,65.06621,67.18423,45.71487,47.64062,49.06048,51.2916,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
HOT,140,140,140,140,46.32332,48.27618,65.06621,67.18423,45.71487,47.64062,49.06048,51.2916,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
HOT,140,140,140,140,46.32332,48.27618,65.06621,67.18423,45.71487,47.64062,49.06048,51.2916,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
HOT,140,140,140,140,46.32332,48.27618,65.06621,67.18423,45.71487,47.64062,49.06048,51.2916,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
HOT,140,140,140,140,46.32332,48.27618,65.06621,67.18423,45.71487,47.64062,49.06048,51.2916,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
HOT,140,140,140,140,46.32332,48.27618,65.06621,67.18423,45.71487,47.64062,49.06048,51.2916,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
HOT,140,140,140,140,46.32332,48.27618,65.06621,67.18423,45.71487,47.64062,49.06048,51.2916,70.30758,69.11965,70.46258,71.98484,48.62886,46.99768,101.74,21,64,49.82,47.48
HOT,140,116.521,100,140,48.4606,52.22094,64.64359,54.84971,47.23092,51.55117,59.21641,55.47647,71.64777,70.17044,70.75986,74.69254,50.52451,49.65555,101.87,15,61,51.08,49.82
HOT,140,100,100,140,48.79887,72.65365,68.30006,54.5482,48.7833,58.51837,59.03648,55.62965,74.55102,70.68087,70.16097,74.15328,52.23721,51.23059,101.9,15,59,54.14,51.8
COLD,140,100,100,140,49.0863,73.57882,66.45388,53.35226,48.79887,72.65365,68.30006,54.5482,75.152,70.57168,69.75449,73.89977,51.99578,52.23721,101.92,13,60,54.68,51.98
COLD,140,100,100,140,58.98263,62.46403,64.97536,66.93692,57.15833,59.66905,63.34626,66.03634,72.42249,71.22925,71.51272,72.49976,61.19669,59.04754,100.91,18,70,61.52,60.26
HOT,140,100,90,140,62.619,68.39661,67.50664,66.49651,62.02006,66.88325,66.05928,66.53291,72.97463,72.14665,72.04163,72.62211,63.69271,63.64106,100.87,34,46,64.76,63.14
COLD,140,100.32,119.7333,140,52.28679,52.57534,57.03428,62.13602,53.19558,51.67043,55.23669,54.21045,71.82146,69.65121,70.34245,72.52686,54.40776,55.3297,101.78,11,81,54.14,50.9
COLD,140,100.32,119.7333,90,54.12218,55.69228,74.09495,70.92274,52.58629,53.5109,69.48879,70.90222,72.23069,70.77264,72.36637,74.58726,58.23868,55.34784,101.82,17,77,56.66,54.32
COLD,140,100.32,119.7333,90,56.25695,58.176,77.69646,70.62215,54.72124,56.00007,75.13079,71.71542,72.79026,71.40537,72.58105,75.918,59.17064,58.23868,101.82,15,58,59.72,58.46
COLD,140,100.32,119.7333,90,56.86069,59.09732,78.90644,60.55768,55.64375,57.55606,76.67379,71.85487,73.085,71.6106,72.7481,76.43024,59.83551,58.55179,101.82,15,58,59.72,58.46
COLD,140,100.32,119.7333,90,56.86069,59.09732,78.90644,60.55768,55.64375,57.55606,76.67379,71.85487,73.085,71.6106,72.7481,76.43024,59.83551,58.55179,101.82,15,58,59.72,58.46
COLD,140,100.32,119.7333,90,56.86069,59.09732,78.90644,60.55768,55.64375,57.55606,76.67379,71.85487,73.085,71.6106,72.7481,76.43024,59.83551,58.55179,101.82,15,58,59.72,58.46
COLD,140,100.32,119.7333,90,58.42917,74.2383,78.48679,60.91265,56.86069,59.09732,78.90644,60.55768,73.79603,72.03558,72.69933,76.81724,61.09436,59.83551,101.8,15,50,60.26,58.82
COLD,140,100.32,119.7333,90,59.06048,76.90005,80.43143,60.50923,57.18229,59.43157,79.22356,59.9057,73.92085,72.02584,72.64455,76.814,61.08821,59.82647,101.8,15,50,60.26,58.82
COLD,140,100.32,119.7333,90,59.37452,81.03217,80.00517,60.81347,58.42917,74.2383,78.48679,60.91265,73.73742,71.11932,71.09788,75.80337,61.71431,61.09436,101.74,13,48,61.16,60.08
COLD,140,100.32,119.7333,90,59.68927,85.37524,79.41525,60.81347,59.06048,78.82272,79.15164,60.50923,73.83401,70.90469,70.99921,75.41275,60.45948,61.08821,101.74,13,48,61.16,60.08
COLD,140,100.32,119.7333,90,59.68927,85.37524,79.41525,60.81347,59.06048,78.82272,79.15164,60.50923,73.83401,70.90469,70.99921,75.41275,60.45948,61.08821,101.7,15,59,61.52,59.9
COLD,140,100.32,119.7333,110,59.38317,87.43896,76.78068,60.50315,59.37452,80.17471,78.78873,60.81347,74.62624,70.82294,72.55114,75.08874,59.83625,61.71431,101.7,15,59,61.52,59.9
COLD,140,100.32,119.7333,110,58.77131,87.64965,75.27261,59.85145,59.68927,85.37524,79.41525,60.81347,75.02239,70.7732,72.57697,74.65681,58.89537,60.45948,101.69,13,66,60.98,60.08
COLD,90,100.32,119.7333,110,58.47356,91.37299,68.27876,60.46226,59.07167,88.07684,76.05814,60.16881,75.71468,70.75816,72.25058,74.12922,58.87724,58.89537,101.69,13,66,60.98,60.08
COLD,90,90,90,90,52.67834,52.92819,55.93798,63.27611,53.28786,52.62118,54.60776,54.09433,70.95682,71.89117,72.09354,71.93815,54.91956,54.90234,101.86,17,84,55.4,53.42
HOT,90,90,90,90,53.2898,54.1618,68.94181,69.57123,52.67834,52.62118,62.00022,60.04218,70.95971,71.9647,72.76044,72.42459,55.54173,54.59173,101.86,17,84,55.4,53.42
HOT,90,90,90,90,56.01683,62.55029,74.23428,61.13583,55.41526,58.8849,71.2389,66.31577,71.93301,72.33107,72.3211,74.22366,59.46062,58.48129,101.8,24,75,61.34,58.28
COLD,90,90,90,90,59.47677,83.38443,74.84227,60.56603,59.17941,79.0047,76.74994,60.21841,73.35981,72.27673,72.13587,74.30161,61.5548,62.26221,101.06,34,64,62.6,61.7
COLD,90,90,90,90,59.17665,85.45935,73.35925,60.87001,59.47677,83.38443,75.95148,60.89565,74.58459,72.32645,72.03785,73.78374,61.25858,63.21379,101.02,32,63,62.24,61.7
COLD,90,90,90,90,52.45909,43.99762,45.32912,46.89277,56.23618,44.29586,44.66569,46.27925,70.63554,71.82328,71.79107,70.68924,46.21077,46.55356,101.12,9,72,44.06,42.98
COLD,90,90,90,90,50.99847,53.40429,78.50757,70.99925,50.38259,49.65227,65.88173,73.42591,71.09408,72.18737,72.71449,73.16677,52.38762,52.76765,101.09,9,63,52.34,49.46
COLD,90,90,90,90,54.00348,53.24336,54.13738,55.00018,55.22512,54.48698,55.36395,55.93192,71.5666,71.51199,71.71011,71.2999,54.97975,55.60929,99.1,24,87,56.3,55.58
COLD,90,90,90,90,53.70096,52.31439,53.22267,55.00018,54.3164,53.5532,54.44916,55.30303,70.9379,71.6644,71.74183,71.27287,54.35984,54.97975,99.1,24,87,56.3,55.58
HOT,90,90,90,90,52.47898,51.02233,51.65865,53.43187,53.70096,52.31439,53.22267,55.00018,70.80816,71.72927,71.81103,71.28152,52.80457,54.35984,99.19,21,90,55.58,53.6
HOT,90,90,90,90,50.95647,50.68116,51.05155,52.52177,52.47898,51.02233,51.65865,53.43187,70.86005,71.6936,72.02151,71.35123,52.20229,52.80457,99.17,22,85,53.6,52.34
COLD,90,90,90,90,50.34396,49.41835,50.11322,50.97849,50.95647,49.69464,50.74522,52.52177,70.67861,71.66656,71.86884,71.35751,51.53627,52.20229,99.17,32,86,53.06,51.98
HOT,90,90,90,90,44.98769,45.59737,47.18727,47.32446,44.68178,45.29813,46.87549,47.32446,70.93987,71.49387,71.25922,71.27899,46.1144,45.81519,99.24,30,75,47.48,46.94
COLD,90,90,90,90,44.98769,45.92535,47.54269,47.93668,44.98769,46.24648,47.50733,47.61921,70.91656,71.60198,71.26228,71.38078,46.06462,46.06462,99.45,34,76,47.66,47.12
HOT,90,90,90,90,45.29031,46.24465,47.57325,47.958,44.98769,45.92535,47.54269,47.93668,70.74646,71.67474,71.33724,71.56719,46.37661,46.06462,99.48,32,71,48.56,47.3
COLD,120,90,90,90,42.39868,44.41968,55.87881,56.332,42.0975,43.41872,45.01292,45.63103,70.95397,72.06942,71.68491,72.1421,43.9445,42.97384,100.74,18,65,45.5,44.6
COLD,120,90,90,90,43.80099,46.4374,60.31975,56.92433,42.39868,44.41968,55.87881,56.332,71.08444,72.09753,71.93815,72.79861,45.34076,43.9445,100.75,26,62,47.84,45.68
HOT,120,90,90,90,53.04486,56.26974,68.26505,63.16833,53.04486,55.35166,66.77013,62.91411,71.57192,72.43628,72.29764,73.19636,54.81096,55.43168,100.89,26,85,55.76,53.96
COLD,120,90,90,90,53.03735,59.0739,56.19438,54.99483,52.73986,60.21489,58.15319,55.5803,71.81024,72.45397,71.63189,72.49657,54.38273,54.09781,100.6,37,87,57.2,55.22
COLD,140,135.9648,110.8133,140,55.97744,56.54995,56.19815,57.7253,55.67978,55.92128,55.89666,57.09552,71.03433,72.54931,72.61777,72.08851,56.43961,55.82047,99.83,21,95,57.92,57.56
HOT,140,128.2287,110.8133,140,56.5906,56.54769,56.81753,58.01431,56.28507,56.24581,56.81753,58.01431,71.43854,72.4725,72.40717,71.90148,57.06208,57.05534,99.66,18,94,58.82,58.28
COLD,140,110.8133,110.8133,140,58.42289,58.81056,59.40372,60.95302,56.89433,57.79565,57.1276,59.24744,72.01951,72.84704,72.42838,72.42203,58.90614,57.37236,99.53,24,77,60.62,58.82
COLD,140.1062,127.111,116.4266,140.1298,47.48126,46.50229,47.90966,55.37281,47.48126,46.19165,47.28987,48.26007,71.0072,72.10268,72.02766,71.58881,48.86689,49.20699,100.07,30,74,49.64,48.74
COLD,140,106.0933,116.1148,140.0151,53.28738,57.83997,57.62993,57.65658,52.68113,57.42884,59.32688,57.35223,71.88419,72.48867,72.12662,73.17587,55.33044,54.41712,100.31,34,49,57.02,55.04
COLD,140,136.2796,105.04,140,54.19939,52.12881,54.52132,55.47445,53.89241,53.63322,54.28777,55.21065,70.93186,72.05585,71.71078,71.57864,55.37852,54.77956,100.78,21,81,54.86,52.88
HOT,140,105.04,105.04,140,53.58787,62.79902,63.92037,56.96772,54.49429,60.40774,62.4087,58.6975,72.20312,72.46937,72.16969,72.98572,55.66612,55.37063,101.23,26,51,58.64,54.68
HOT,140,105.04,105.04,140,53.58787,62.79902,63.92037,56.96772,54.49429,60.40774,62.4087,58.6975,72.20312,72.46937,72.16969,72.98572,55.66612,55.37063,101.23,26,51,58.64,54.68
HOT,140.0564,122.9851,104.0336,140.084,48.21711,51.28849,51.73487,54.11039,48.21711,49.44147,48.23662,51.50702,71.21331,72.23589,71.89411,71.90461,49.68335,48.75732,101.71,8,73,49.28,47.48
COLD,140,106.0933,117.1295,140,57.74314,83.94777,73.38432,61.40758,57.44347,85.02842,79.87689,62.05135,75.41581,72.91558,72.02303,74.21391,58.39679,59.29293,100.98,17,81,57.38,54.68
COLD,140,106.0933,117.1295,140,57.4452,85.16162,66.35172,59.76439,57.74314,83.14363,75.81864,61.71289,75.48293,72.8453,71.96537,73.88235,57.47387,58.99447,100.94,18,84,55.04,54.14
COLD,140,106.0933,117.1295,140,57.4452,85.16162,66.35172,59.76439,57.74314,83.14363,75.81864,61.71289,75.48293,72.8453,71.96537,73.88235,57.47387,58.99447,100.94,18,84,55.04,54.14
COLD,140,121.4389,110.8133,140,53.35016,56.24086,61.63472,61.09005,52.11963,56.1614,66.44262,63.66574,71.46592,72.63615,72.30551,72.37351,54.97519,54.41537,100.94,8,96,51.26,49.64
HOT,140,106.0933,110.8133,140,56.12498,70.78934,75.21434,60.74724,56.12498,60.14259,62.13663,60.7617,72.45349,72.78567,72.40674,73.18975,58.39346,56.85316,100.94,5,86,55.94,52.88
COLD,140,106.0933,110.8133,140,56.72518,67.68923,69.35097,62.17289,56.12498,63.485,68.85169,61.36605,72.58587,72.77702,72.37214,73.0216,58.72046,57.75377,100.94,5,86,55.94,52.88
HOT,140,106.0933,110.8133,140,57.93937,61.3163,60.63815,62.1422,56.72518,67.68923,69.35097,62.17289,71.73785,72.75216,72.1386,72.50175,59.32126,58.72046,100.95,0,87,55.58,54.14
COLD,140,106.0933,110.8133,140,59.15586,71.19012,63.8481,62.677,57.93937,60.35204,60.01161,60.80953,72.02734,72.64944,71.9225,72.19308,60.58489,59.02289,100.97,0,82,57.38,54.14
HOT,140.2298,103.0825,110.7531,140.2484,47.12664,49.28358,49.37317,51.99136,47.13203,48.06305,48.44555,51.00665,72.43864,72.21521,71.84402,71.85882,47.76663,47.76663,99.56,9,96,48.2,47.48
COLD,143.5657,144.272,141.7715,141.3551,44.22014,43.66168,44.61578,46.05162,44.52574,44.61388,45.21847,46.35458,71.60924,71.86776,71.30783,71.82966,44.65997,44.95854,100.97,18,86,46.04,44.96
COLD,142.8215,144.5167,131.29,141.5176,43.92276,43.97745,44.61578,46.05076,44.52574,43.98931,44.91656,46.05162,71.60996,71.91648,71.43243,71.81993,44.65997,44.95854,100.9,15,84,45.32,44.78
COLD,142.7025,144.0666,129.2187,141.1623,43.92276,43.97745,44.61578,46.05076,44.22014,43.66168,44.61578,46.05162,71.70153,71.83215,71.36343,71.81219,44.65895,44.65997,100.9,15,84,45.32,44.78
COLD,129.3056,141.2457,114.9272,129.3046,46.33538,47.75135,49.48198,50.54806,44.52056,46.7312,47.78873,49.55281,71.83184,71.89668,71.5207,71.88482,46.84378,45.27551,100.79,18,74,47.66,46.22
HOT,121.5606,141.0382,114.7581,133.324,46.64163,47.75135,49.48198,50.54806,45.42018,48.05997,49.18214,50.52859,71.84048,71.9129,71.60224,71.90427,47.44595,46.53573,100.79,18,74,47.66,46.22
COLD,140.2354,138.9241,114.25,140.0585,47.86574,53.17219,55.71789,51.83207,47.26159,48.66581,49.81549,50.55177,72.33484,72.15725,71.32075,72.48306,48.96135,47.44595,100.56,28,67,49.82,49.1
HOT,140,106.0933,113.4724,126.5815,49.36765,52.7337,52.20489,51.83019,48.76262,50.59476,51.09836,51.82124,72.33941,72.08054,71.92751,72.00576,50.1854,49.87942,100.45,24,68,49.82,49.1
COLD,141.1352,142.3956,119.718,140.4609,44.82693,44.70433,45.84565,47.59682,46.03008,45.62403,46.4533,48.53568,71.73385,71.93362,71.60568,71.77499,46.46731,47.09484,100.81,24,61,46.04,44.96
COLD,140.5784,143.0519,109.6,140.4478,43.60377,43.47452,44.59563,46.60001,44.82693,44.70433,45.84565,47.59682,71.8259,71.8997,71.49726,71.92635,45.25372,46.46731,100.89,28,61,45.68,44.6
HOT,141.9775,148.5275,111.8016,141.6892,32.51308,31.58989,44.63855,36.35606,32.21097,30.97107,35.91065,44.74672,71.59217,71.79412,72.06893,72.25428,36.13871,33.93072,102,28,66,34.7,33.62
COLD,108.1634,128.8669,110.8473,109.2117,34.95279,35.0169,51.66938,50.07521,33.12368,32.51719,47.31255,51.65854,72.35303,71.86314,71.94877,73.90792,38.12457,35.50748,102.01,24,61,37.04,34.52
COLD,141.287,108.7845,110.0237,111.3811,36.21459,40.82456,44.60385,43.58744,35.26987,35.62217,52.95282,45.98765,71.96365,71.94424,71.4585,73.00333,38.42617,38.12457,101.96,21,58,38.12,37.04
HOT,120.118,108.1442,110.7385,120.1543,36.21459,40.75919,42.67396,42.95598,36.21459,39.55495,53.05597,44.41315,71.84256,71.95721,71.5426,72.82537,38.10942,39.13036,101.9,26,58,38.84,37.58
HOT,110.0253,140.6222,112.1163,125.2077,33.16672,36.47654,35.5214,39.82863,30.63073,33.41009,33.25934,37.7225,71.30605,71.9327,71.22453,71.93621,34.1361,32.7658,101.48,8,69,34.16,32.54
HOT,131.4261,112.0524,111.3202,111.354,33.47175,37.77557,37.65743,39.48965,32.51564,34.65022,34.92421,38.47486,71.47038,71.95649,70.87556,72.06055,35.70849,34.1361,101.48,8,69,34.16,32.54
COLD,118.3435,140.9817,111.887,115.0152,25.80261,27.74358,47.93639,46.21634,26.1004,27.20694,41.86508,42.13399,71.42626,71.70121,71.75344,73.33463,27.70095,29.6277,101.86,17,56,28.22,27.14
COLD,117.5027,109.3488,111.5729,114.8392,27.95306,41.72722,48.48866,33.40932,27.33176,28.11317,46.88752,33.12204,71.62748,71.96004,71.31457,74.59866,29.31859,29.87269,101.85,13,57,30.02,28.58
COLD,122.9975,105.4799,111.253,120.8671,29.5459,51.91214,50.60225,34.90849,27.95306,43.29894,47.36598,34.4786,72.60968,71.97517,71.25112,74.57761,32.04642,30.36939,101.78,17,57,31.64,29.48
COLD,111.8424,104.708,111.1109,108.985,30.77966,58.23674,50.35276,37.07605,29.5459,51.91214,50.60225,34.90849,73.64621,71.81982,71.23118,73.99835,32.13543,32.04642,101.76,11,53,32.9,30.92
HOT,113.3895,112.5705,113.3895,111.8254,21.71784,42.64505,41.86577,26.55262,27.51622,37.2464,41.33501,25.4915,73.05444,71.82867,71.52789,74.30814,23.92871,22.19683,101.26,18,51,23.9,22.1
HOT,145.7784,142.9839,114.6438,142.9476,19.58458,20.66053,36.0805,34.28736,18.05051,17.07894,32.29838,22.00922,71.50707,71.63625,71.63093,72.50437,20.70218,20.44741,102.03,5,72,16.88,13.28
HOT,114.0613,108.4895,113.3144,111.0048,22.75717,26.42351,41.95213,27.66174,21.15802,25.65925,36.0614,28.64901,71.97182,71.79568,71.46278,73.74783,23.65571,22.98626,102.04,11,69,20.66,18.14
HOT,114.7309,107.6342,113.2083,111.0048,22.45834,30.40303,40.48322,26.96708,21.46983,26.00161,37.1568,27.19542,71.94299,71.79568,71.39359,73.92565,23.65571,22.98626,102.03,5,73,22.64,20.12
HOT,114.6315,107.5688,112.2943,111.0048,23.08099,30.77472,36.45106,27.83412,22.75717,25.9582,38.24418,26.24117,72.06985,71.80973,71.27825,73.94073,24.91274,23.65571,102.03,5,73,22.64,20.12
HOT,124.4685,105.9615,112.9849,123.9093,24.34424,31.81815,31.00738,28.29067,22.76623,35.12684,45.25653,28.3047,72.27532,71.86596,71.25519,73.13063,25.23242,24.91274,101.98,5,70,23.54,21.38
HOT,114.5899,106.742,112.2594,108.326,24.64907,27.02928,26.06391,28.7691,24.64907,29.56008,27.69365,28.43512,71.1253,71.66649,71.3565,72.2096,25.42035,25.12607,101.88,8,75,24.8,23.72
HOT,116.8527,138.1067,111.3913,110.5989,26.83931,28.34805,26.03752,29.22313,25.27274,28.34805,26.03752,29.80757,71.1012,71.73901,71.37385,71.89542,26.03207,26.02147,101.81,11,78,25.7,24.8
HOT,116.778,141.3868,111.2445,110.4623,26.83931,28.34805,26.03752,27.89275,25.56991,28.34805,26.03752,29.77959,70.98877,71.72062,71.48341,71.8511,26.36161,26.02147,101.81,11,78,25.7,24.8
COLD,133.4227,130.8073,113.7058,132.3677,29.28098,30.39366,30.38578,34.30309,29.28127,29.45462,30.09348,33.34675,71.01791,71.8606,71.47534,71.72321,30.09888,30.08888,101.22,13,83,29.48,29.3
COLD,115.7142,125.4913,112.7978,114.3393,29.61111,31.30256,31.39417,34.93325,29.28098,30.07258,30.38578,33.33306,71.10441,71.80317,71.46593,71.77773,31.04733,30.1097,101.23,11,86,29.66,28.94
HOT,114.8721,118.3421,112.5567,114.3392,31.52593,35.65552,34.91658,37.84096,29.61111,31.30256,31.39417,34.93325,71.29439,71.85183,71.38987,71.89805,32.68966,31.04733,101.22,11,81,30.92,29.66
HOT,111.4078,140.8114,111.3526,107.9814,33.96722,35.03431,35.4077,38.54478,33.04446,35.60526,35.78283,38.51544,71.02576,71.77161,71.54717,71.79488,34.58816,33.9482,101.17,17,68,34.16,33.44
HOT,118.544,111.7332,112.153,115.1701,32.15348,34.22446,34.68503,36.70542,31.85343,32.26389,32.95532,35.38947,71.18192,71.8253,71.56567,71.82727,34.23695,33.62951,101.29,39,81,33.98,33.44
COLD,143.6039,139.7772,111.5376,142.5596,36.66844,38.58348,37.67641,39.08065,37.30025,38.59476,37.60518,38.60981,71.25261,71.98765,71.92426,71.70783,37.56688,37.56688,100.26,13,89,37.94,37.04
HOT,137.11,104.9777,114.0818,136.784,36.34773,37.93556,37.08011,38.7268,36.96743,38.27498,37.37162,38.13217,71.28217,71.88927,72.10712,71.84064,37.27134,37.87423,100.23,11,92,37.76,37.22
HOT,116.3987,108.7493,112.2446,115.289,35.44533,37.63952,36.45297,38.38304,36.34773,37.93556,37.08011,38.7268,71.10065,71.65598,71.91712,71.88165,36.95076,37.27134,100.14,15,91,37.4,36.86
HOT,116.9288,117.5337,112.2446,115.289,35.44533,37.63952,36.45297,38.38304,36.05019,37.63704,36.75879,37.45715,71.10065,71.64625,71.91425,71.99517,36.95076,37.27134,100.09,15,93,37.4,36.86
HOT,119.1317,106.3853,111.6515,116.3987,35.14641,37.63952,36.44785,38.2617,35.44533,37.63952,36.77105,37.67044,71.41833,71.69904,72.00939,71.9249,36.65339,36.95076,100.04,15,93,36.86,36.14
HOT,116.0258,105.2718,110.1145,116.4718,41.12375,44.18607,44.58218,45.68643,39.91457,41.3449,42.37472,43.37088,71.36395,72.08955,71.81022,71.98969,41.68383,40.76012,101.06,5,85,41.36,40.1
HOT,112.118,105.8441,113.7599,112.6276,40.94804,41.9569,42.63315,44.76858,40.6505,41.95889,41.99136,44.4426,71.95538,72.05106,72.16135,71.96835,42.02298,41.38326,100.86,13,85,42.44,42.08
HOT,111.5741,105.8441,113.7599,111.5741,40.94804,42.2596,42.93669,45.06931,40.6505,42.29062,43.24103,45.38674,71.76241,72.03159,72.15583,71.96619,42.02298,42.02298,100.86,13,85,42.44,42.08
HOT,124.6915,104.221,113.8843,123.9654,37.52953,37.60715,41.78948,41.48291,37.52953,36.58566,42.73431,39.13802,71.83248,72.11018,72.24613,72.15115,38.81219,38.81789,100.06,34,65,39.56,38.48
COLD,141.0437,134.4519,124.6691,141.1234,40.75831,41.91186,42.40409,45.11635,40.15226,40.64407,41.16395,43.8915,71.01981,72.02869,72.15527,71.73483,42.42089,41.50646,99.65,5,90,40.82,39.2
HOT,108.7623,134.8278,124.0008,109.319,42.60016,43.35975,44.11977,45.96978,42.60016,45.77736,46.08701,47.88955,71.00638,71.92904,72.08904,72.03359,43.67764,43.9895,99.66,11,92,43.34,42.62
HOT,106.8638,116.6473,108.6361,120.1648,42.60016,43.65989,44.11615,45.96978,42.60016,43.35975,44.11977,45.96978,71.16714,72.01608,72.17538,71.94385,43.67764,43.67764,99.65,21,88,43.34,42.62
HOT,140.7671,117.8389,110.5702,140.7239,44.4206,43.95386,45.32383,47.55532,44.7196,43.9423,44.72223,46.62308,71.29639,72.02045,72.17944,71.70737,45.84922,45.84922,100.11,5,92,42.08,37.94
COLD,106.8697,102.4133,107.6667,107.3625,49.95098,66.04288,59.28566,53.23904,50.56329,69.59907,60.51207,54.58257,73.45362,72.15348,72.0787,72.95428,50.68144,51.57769,100.46,4,66,49.46,48.38
COLD,106.8697,102.4133,107.6667,107.3625,49.95098,66.04288,59.28566,53.23904,50.56329,69.59907,60.51207,54.58257,73.45362,72.15348,72.0787,72.95428,50.68144,51.57769,100.46,4,66,49.46,48.38
HOT,126.7311,112.4467,111.3279,126.8298,40.97852,41.54422,41.16946,40.9722,41.28803,41.85546,41.48389,41.89228,71.17824,71.95224,71.63653,71.66819,41.96798,42.57529,99.11,41,95,42.08,41.72
HOT,112.4642,113.3747,112.1035,113.043,34.32228,35.99649,37.38998,37.98668,34.62764,35.71221,37.06334,38.52237,71.12937,71.98108,71.59937,71.82388,35.10231,36.14077,101.55,26,69,36.5,35.96
HOT,112.4614,113.3965,110.7238,113.043,34.02058,35.97828,38.00897,38.32167,34.62764,35.39367,37.06334,37.91211,71.1063,71.95297,71.59937,71.84118,34.82946,35.81391,101.55,26,69,36.5,35.96
