Classification,unorth,uwest,usouth,ueast,Shroud North,Shroud West,Shroud South,Shroud East,Lag Shroud North,Lag Shroud West,Lag Shroud South,LagShroud East,uWEST zone,uNORTH zone,uEAST zone,uSOUTH zone,OAT,Lagging OAT,pressure_station,wind_speed,relative_humidity,max_air_temp_pst1hr,min_air_temp_pst1hr
HOT,140,100.32,119.7333,90,0.699140289,1,0.93019065,0.712308042,0.746168746,0.995844432,1,0.764472221,73.83401,70.90469,70.99921,75.41275,60.45948,61.08821,101.74,13,48,61.16,60.08
HOT,140,100.32,119.7333,90,0.699140289,1,0.93019065,0.712308042,0.746168746,0.995844432,1,0.764472221,73.83401,70.90469,70.99921,75.41275,60.45948,61.08821,101.7,15,59,61.52,59.9
HOT,140,100.32,119.7333,110,0.679138567,1,0.878106052,0.691947274,0.7405642,1,0.982713003,0.75851188,74.62624,70.82294,72.55114,75.08874,59.83625,61.71431,101.7,15,59,61.52,59.9
HOT,140,100.32,119.7333,110,0.670683349,1,0.863543015,0.683139972,0.704515553,1,0.93337307,0.717784544,74.88425,70.82618,72.87366,74.80817,58.89537,60.45948,101.7,15,59,61.52,59.9
COLD,140,100.32,119.7333,110,0.670683349,1,0.863543015,0.683139972,0.704515553,1,0.93337307,0.717784544,74.88425,70.82618,72.87366,74.80817,58.89537,60.45948,101.7,15,59,61.52,59.9
HOT,140,100.32,119.7333,110,0.670525324,1,0.858789624,0.682848705,0.699140289,1,0.93019065,0.712308042,75.02239,70.7732,72.57697,74.65681,58.89537,60.45948,101.69,13,66,60.98,60.08
HOT,90,100.32,119.7333,110,0.639943598,1,0.747253209,0.661708236,0.670683349,1,0.863543015,0.683139972,75.71468,70.75816,72.25058,74.12922,58.87724,58.89537,101.69,13,66,60.98,60.08
HOT,90,100.32,119.7333,110,0.639943598,1,0.747253209,0.661708236,0.670683349,1,0.863543015,0.683139972,75.71468,70.75816,72.25058,74.12922,58.87724,58.89537,101.69,13,66,60.98,60.08
HOT,90,100.32,119.7333,110,0.639943598,1,0.747253209,0.661708236,0.670683349,1,0.863543015,0.683139972,75.71468,70.75816,72.25058,74.12922,58.87724,58.89537,101.69,13,66,60.98,60.08
HOT,90,90,90,90,0.832515463,0.83646403,0.884030008,1,0.975829443,0.963620921,1,0.990597856,70.95682,71.89117,72.09354,71.93815,54.91956,54.90234,101.86,17,84,55.4,53.42
COLD,90,90,90,90,0.765974671,0.778508588,0.990952869,1,0.84964763,0.848725698,1,0.968418822,70.95971,71.9647,72.76044,72.42459,55.54173,54.59173,101.86,17,84,55.4,53.42
HOT,90,90,90,90,0.79804369,0.867316408,1,0.900373249,0.753955013,0.779757541,1,0.961937361,71.56271,72.15553,72.3092,73.83182,58.18428,57.8259,101.86,26,83,59.54,57.92
COLD,90,90,90,90,0.754595182,0.842606542,1,0.823552542,0.77787922,0.82658351,1,0.930892672,71.93301,72.33107,72.3211,74.22366,59.46062,58.48129,101.8,24,75,61.34,58.28
HOT,90,90,90,90,0.678916272,1,0.785291052,0.698031578,0.692642556,1,0.86164338,0.70486481,75.61191,72.29385,71.70117,73.39965,58.17987,59.14427,101.68,30,75,61.16,59.36
HOT,90,90,90,90,0.921516373,0.916044935,1,0.947679503,0.989531272,0.966535484,0.997824814,1,70.6045,72.0397,71.10345,70.87577,54.54291,54.23287,101.76,13,84,55.04,53.42
HOT,90,90,90,90,0.777615518,0.828537646,1,0.932241561,0.814976946,0.86367321,1,0.97407585,71.79678,72.35059,72.08403,73.41923,58.00521,57.33008,101.79,32,79,59.54,58.28
HOT,90,90,90,90,0.713283883,1,0.897556894,0.726346993,0.749061891,1,0.971460432,0.762213008,73.35981,72.27673,72.13587,74.30161,61.5548,62.26221,101.06,34,64,62.6,61.7
HOT,90,90,90,90,0.692453781,1,0.858411046,0.712268581,0.713283883,1,0.910859258,0.730300009,74.58459,72.32645,72.03785,73.78374,61.25858,63.21379,101.02,32,63,62.24,61.7
HOT,90,90,90,90,1,0.838703454,0.864085138,0.893892174,1,0.787675479,0.79425185,0.822944411,70.63554,71.82328,71.79107,70.68924,46.21077,46.55356,101.12,9,72,44.06,42.98
HOT,90,90,90,90,0.649599395,0.680243829,1,0.904361834,0.686169092,0.676222739,0.897254525,1,71.09408,72.18737,72.71449,73.16677,52.38762,52.76765,101.09,9,63,52.34,49.46
HOT,90,90,90,90,0.65438453,1,0.840827001,0.705916794,0.695328575,1,0.898517074,0.764995279,74.31681,70.96625,69.85941,73.35031,55.62889,55.91317,100.63,15,65,56.84,54.5
HOT,90,90,90,90,0.981878241,0.968057923,0.984312779,1,0.987363209,0.974166093,0.989845333,1,71.5666,71.51199,71.71011,71.2999,54.97975,55.60929,99.1,24,87,56.3,55.58
HOT,90,90,90,90,0.976377895,0.951167614,0.967681742,1,0.982159567,0.968359238,0.984560159,1,70.9379,71.6644,71.74183,71.27287,54.35984,54.97975,99.1,24,87,56.3,55.58
COLD,90,90,90,90,0.982166261,0.954904442,0.966813439,1,0.976377895,0.951167614,0.967681742,1,70.80816,71.72927,71.81103,71.28152,52.80457,54.35984,99.19,21,90,55.58,53.6
COLD,90,90,90,90,0.97019712,0.964955294,0.972007417,1,0.982166261,0.954904442,0.966813439,1,70.86005,71.6936,72.02151,71.35123,52.20229,52.80457,99.17,22,85,53.6,52.34
HOT,90,90,90,90,0.987552986,0.969396112,0.983026763,1,0.97019712,0.946172225,0.966174978,1,70.67861,71.66656,71.86884,71.35751,51.53627,52.20229,99.17,32,86,53.06,51.98
HOT,90,90,90,90,0.941460451,0.948077004,0.966336141,1,0.930677658,0.925477155,0.955237202,1,70.94415,71.84235,71.94092,71.42633,51.48225,51.52522,99.03,24,73,51.98,51.62
COLD,90,90,90,90,0.950622363,0.963505342,0.997101076,1,0.944158264,0.957182184,0.99051294,1,70.93987,71.49387,71.25922,71.27899,46.1144,45.81519,99.24,30,75,47.48,46.94
COLD,90,90,90,90,0.944643445,0.964626651,0.99769087,1,0.944158264,0.957182184,0.997101076,1,70.81277,71.49279,71.27653,71.3244,46.1144,45.81519,99.37,30,74,48.02,47.48
HOT,90,90,90,90,0.938481555,0.958041942,0.991781033,1,0.944738268,0.971172768,0.997650528,1,70.91656,71.60198,71.26228,71.38078,46.06462,46.06462,99.45,34,76,47.66,47.12
COLD,90,90,90,90,0.944374453,0.964273948,0.991977355,1,0.938481555,0.958041942,0.991781033,1,70.74646,71.67474,71.33724,71.56719,46.37661,46.06462,99.48,32,71,48.56,47.3
HOT,120,90,90,90,0.752657104,0.788533693,0.991955017,1,0.922563002,0.951517421,0.986454174,1,70.95397,72.06942,71.68491,72.1421,43.9445,42.97384,100.74,18,65,45.5,44.6
HOT,120,90,90,90,0.726146743,0.769853986,1,0.943709647,0.752657104,0.788533693,0.991955017,1,71.08444,72.09753,71.93815,72.79861,45.34076,43.9445,100.75,26,62,47.84,45.68
COLD,120,90,90,90,0.777042718,0.82428329,1,0.925339248,0.794439969,0.828988352,1,0.942249326,71.57192,72.43628,72.29764,73.19636,54.81096,55.43168,100.89,26,85,55.76,53.96
HOT,120,90,90,90,0.897813586,1,0.951255631,0.930949709,0.875860771,1,0.96576096,0.923032492,71.81024,72.45397,71.63189,72.49657,54.38273,54.09781,100.6,37,87,57.2,55.22
COLD,120,90,90,90,0.889138509,1,0.927100201,0.915480507,0.880419189,1,0.939411716,0.907176041,71.76713,72.43559,71.71179,72.30825,53.75315,54.38273,100.51,41,88,56.12,54.32
HOT,140,135.9648,110.8133,140,0.969721076,0.97963891,0.973544529,1,0.975204009,0.979433763,0.979002556,1,71.03433,72.54931,72.61777,72.08851,56.43961,55.82047,99.83,21,95,57.92,57.56
HOT,140,134.5828,110.8133,140,0.975050281,0.97412036,0.978898161,1,0.974849553,0.979077769,0.978646719,1,71.21329,72.45242,72.63802,72.07663,56.74265,56.12973,99.83,21,95,57.92,57.56
HOT,140,132.5186,110.8133,140,0.980337197,0.973967321,0.98420594,1,0.980061026,0.990084613,0.983925249,1,71.29113,72.4173,72.4606,71.99033,56.74265,56.43961,99.83,21,95,57.92,57.56
COLD,140,128.2287,110.8133,140,0.975459331,0.974719686,0.979370952,1,0.970192871,0.969516142,0.979370952,1,71.43854,72.4725,72.40717,71.90148,57.06208,57.05534,99.66,18,94,58.82,58.28
HOT,140,121.5489,110.8133,140,0.97023357,0.974662068,0.97923681,1,0.975459331,0.969516142,0.979370952,1,71.48466,72.48115,72.26879,71.93463,57.06208,57.06208,99.66,18,94,58.82,58.28
HOT,140,110.8133,110.8133,140,0.95849049,0.964850634,0.974582063,1,0.960283347,0.975496156,0.964220564,1,72.01951,72.84704,72.42838,72.42203,58.90614,57.37236,99.53,24,77,60.62,58.82
HOT,140,111.3467,110.8133,140,0.94773704,0.976696246,0.987529344,1,0.958030166,0.964178808,0.974329492,1,71.67031,72.74117,72.28925,72.2004,58.26833,58.90614,99.5,17,81,59,57.92
HOT,140.1062,127.111,116.4266,140.1298,0.857483303,0.839803687,0.865219952,1,0.983862228,0.957140137,0.979896424,1,71.0072,72.10268,72.02766,71.58881,48.86689,49.20699,100.07,30,74,49.64,48.74
HOT,140.1062,119.4859,116.4266,140.1298,0.808080248,0.801849617,0.820775008,1,0.983862228,0.957140137,0.979896424,1,71.07144,72.09836,72.20621,71.59853,48.86689,49.20699,100.13,34,69,50.72,49.28
COLD,140,106.0933,116.1148,140.0151,0.777369012,0.780972198,1,0.971267742,0.729249881,0.732628711,0.931447275,1,71.58749,72.34202,72.65781,74.00684,54.06022,52.44133,100.17,41,56,54.32,52.52
HOT,140,106.0933,116.1148,140.0151,0.777369012,0.780972198,1,0.971267742,0.729249881,0.732628711,0.931447275,1,71.58749,72.34202,72.65781,74.00684,54.06022,52.44133,100.17,41,56,54.32,52.52
HOT,140,106.0933,116.1148,140.0151,0.777118077,0.78542149,1,0.89844368,0.73474252,0.738175717,0.963424595,1,71.61056,72.33337,72.53961,74.12485,54.06022,52.44133,100.23,45,51,55.22,54.32
HOT,140,106.0933,116.1148,140.0151,0.886778129,1,0.982241823,0.964964651,0.881166654,0.970222625,1,0.95929743,71.95338,72.50597,72.19004,73.32909,55.02838,54.72529,100.31,34,49,57.02,55.04
HOT,140,106.0933,116.1148,140.0151,0.921289897,1,0.996368601,0.996829355,0.887980794,0.968007082,1,0.966715762,71.88419,72.48867,72.12662,73.17587,55.33044,54.41712,100.31,34,49,57.02,55.04
HOT,140,136.4189,105.04,140,0.971647648,0.93452778,0.977418977,1,0.981664872,0.976943656,0.988866462,1,70.90881,72.09586,71.7079,71.69,55.37852,54.77956,100.78,21,81,54.86,52.88
HOT,140,136.2796,105.04,140,0.977015365,0.939690434,0.982818577,1,0.976123447,0.971428882,0.983284384,1,70.93186,72.05585,71.71078,71.57864,55.37852,54.77956,100.78,21,81,54.86,52.88
HOT,140,120.8493,105.04,140,0.800885837,0.802264055,0.985373974,1,0.960303799,0.956337676,0.977237205,1,71.24857,72.5018,72.37376,72.48309,56.10353,54.17156,100.95,21,75,55.04,51.98
HOT,140,111.1531,105.04,140,0.912577532,0.941374873,0.994498819,1,0.754433136,0.760521947,0.967908425,1,71.48377,72.45531,72.48403,73.05163,56.93747,57.31041,101.11,28,57,59.36,56.84
HOT,140,105.56,105.04,140,0.887392405,0.920943951,1,0.954217993,0.912577532,0.941374873,0.994498819,1,71.47946,72.51477,72.16516,72.76575,56.31043,56.93747,101.17,32,55,57.74,56.3
COLD,140,105.04,105.04,140,0.838353564,0.982457079,1,0.891229509,0.873184187,0.967937804,1,0.940533932,72.20312,72.46937,72.16969,72.98572,55.66612,55.37063,101.23,26,51,58.64,54.68
COLD,140,105.04,105.04,140,0.838353564,0.982457079,1,0.891229509,0.873184187,0.967937804,1,0.940533932,72.20312,72.46937,72.16969,72.98572,55.66612,55.37063,101.23,26,51,58.64,54.68
HOT,140.1643,134.9071,104.0336,140.084,0.960690232,0.965907599,0.954652783,1,0.970469746,0.969474059,0.970444386,1,70.98376,72.0721,71.81214,71.60858,49.0998,49.41143,101.72,0,84,45.68,44.6
COLD,140.0564,122.9851,104.0336,140.084,0.89108783,0.947849202,0.956098635,1,0.936126959,0.959897699,0.936505742,1,71.21331,72.23589,71.89411,71.90461,49.68335,48.75732,101.71,8,73,49.28,47.48
COLD,140.0564,139.6625,103.9867,140.084,0.913910571,0.96456816,0.939092168,1,0.911540181,0.973229251,0.936494952,1,71.12247,72.30892,71.89344,71.92696,50.6263,50.6263,101.37,5,77,50.54,50.36
HOT,140,108.1369,117.1295,140,0.655386431,0.674741285,1,0.788875316,0.683786463,0.691273723,0.957210879,1,71.51008,72.33828,72.56556,74.54824,55.16002,54.56102,101.09,8,71,52.34,50.9
COLD,140,104.52,117.1295,140,0.680561469,1,0.990114505,0.72752126,0.645246764,0.901454596,1,0.695245572,73.9752,72.80724,72.18314,75.23776,59.29293,58.34738,100.97,11,74,56.84,54.68
HOT,140,106.0933,117.1295,140,0.687846026,1,0.874166401,0.731497454,0.675579647,1,0.939414022,0.729771881,75.41581,72.91558,72.02303,74.21391,58.39679,59.29293,100.98,17,81,57.38,54.68
HOT,140,106.0933,117.1295,140,0.674543298,1,0.779127029,0.701776105,0.694498665,1,0.911899565,0.742244355,75.48293,72.8453,71.96537,73.88235,57.47387,58.99447,100.94,18,84,55.04,54.14
HOT,140,106.0933,117.1295,140,0.674543298,1,0.779127029,0.701776105,0.694498665,1,0.911899565,0.742244355,75.48293,72.8453,71.96537,73.88235,57.47387,58.99447,100.94,18,84,55.04,54.14
HOT,140,121.4389,110.8133,140,0.720683415,0.776548253,1,0.923496119,0.716737261,0.743159813,1,0.95860208,71.43997,72.6102,72.48498,72.82767,54.35702,54.44752,100.95,5,100,49.82,48.92
HOT,140,121.4389,110.8133,140,0.86558615,0.912486663,1,0.991162935,0.784430686,0.845261671,1,0.958206344,71.46592,72.63615,72.30551,72.37351,54.97519,54.41537,100.94,8,96,51.26,49.64
HOT,140,121.4389,110.8133,140,0.927172751,0.971241605,1,0.999761904,0.89564971,0.938881329,1,0.998539448,71.38748,72.58521,72.18469,72.12722,56.85316,54.97519,100.92,4,92,52.88,51.26
COLD,140,106.0933,110.8133,140,0.746200525,0.941168134,1,0.80765503,0.90325111,0.967908784,1,0.977872472,72.45349,72.78567,72.40674,73.18975,58.39346,56.85316,100.94,5,86,55.94,52.88
HOT,140,106.0933,110.8133,140,0.81794357,0.976038691,1,0.896496329,0.815157624,0.922054346,1,0.891278776,72.58587,72.77702,72.37214,73.0216,58.72046,57.75377,100.94,5,86,55.94,52.88
COLD,140,106.0933,110.8133,140,0.932367538,0.986709515,0.975796641,1,0.81794357,0.976038691,1,0.896496329,71.73785,72.75216,72.1386,72.50175,59.32126,58.72046,100.95,0,87,55.58,54.14
HOT,140,106.0933,110.8133,140,0.830956037,1,0.89686743,0.880417114,0.952800819,0.992476673,0.986878373,1,72.02734,72.64944,71.9225,72.19308,60.58489,59.02289,100.97,0,82,57.38,54.14
COLD,140.1035,131.6259,105.6005,140.061,0.914577779,0.959042107,0.958887709,1,0.925682649,0.972023829,0.971023492,1,71.07571,72.06333,71.63016,71.30783,49.32492,48.70472,101.63,8,68,49.64,48.92
COLD,140.2298,103.0825,110.7531,140.2484,0.906432146,0.947918654,0.949641825,1,0.924036964,0.942289878,0.9497889,1,72.43864,72.21521,71.84402,71.85882,47.76663,47.76663,99.56,9,96,48.2,47.48
COLD,140.2298,103.0825,110.7531,140.2484,0.900709782,0.947959994,0.943646676,1,0.924036964,0.948134606,0.955685386,1,72.68082,72.17196,71.91321,72.02979,47.76663,47.76663,99.56,9,96,48.2,47.48
HOT,141.511,122.8481,120.2732,141.2357,0.941067504,0.932966215,0.970463114,1,0.95024023,0.934344215,0.972104511,1,72,72.123,71.875,71.786,38.88709,38.57608,100.61,48,59,39.92,39.2
COLD,141.3873,114.2013,119.8499,140.9165,0.920918549,0.949979989,0.996364395,1,0.919404355,0.941659201,0.985341675,1,72.32528,72.23043,72.08888,72.03002,39.86214,39.20751,101.01,37,58,41.54,40.64
HOT,143.5657,144.272,141.7715,141.3551,0.960229846,0.94810302,0.968821075,1,0.960546725,0.962448155,0.975490879,1,71.60924,71.86776,71.30783,71.82966,44.65997,44.95854,100.97,18,86,46.04,44.96
HOT,142.8215,144.5167,131.29,141.5176,0.953790122,0.954977725,0.968839168,1,0.966865878,0.955217428,0.975352441,1,71.60996,71.91648,71.43243,71.81993,44.65997,44.95854,100.9,15,84,45.32,44.78
HOT,142.7025,144.0666,129.2187,141.1623,0.953790122,0.954977725,0.968839168,1,0.960229846,0.94810302,0.968821075,1,71.70153,71.83215,71.36343,71.81219,44.65895,44.65997,100.9,15,84,45.32,44.78
HOT,129.3056,141.2457,114.9272,129.3046,0.916659907,0.944672258,0.978909576,1,0.898446728,0.943058527,0.964400001,1,71.83184,71.89668,71.5207,71.88482,46.84378,45.27551,100.79,18,74,47.66,46.22
HOT,121.5606,141.0382,114.7581,133.324,0.922718498,0.944672258,0.978909576,1,0.898900603,0.951144095,0.97335271,1,71.84048,71.9129,71.60224,71.90427,47.44595,46.53573,100.79,18,74,47.66,46.22
COLD,121.5606,141.0382,114.7581,133.324,0.922718498,0.944672258,0.978909576,1,0.898900603,0.951144095,0.97335271,1,71.84048,71.9129,71.60224,71.90427,47.44595,46.53573,100.79,18,74,47.66,46.22
HOT,140.2354,138.9241,114.25,140.0585,0.859073091,0.954310904,1,0.930259025,0.934914643,0.962692503,0.985435129,1,72.33484,72.15725,71.32075,72.48306,48.96135,47.44595,100.56,28,67,49.82,49.1
COLD,140.2354,138.9241,114.25,140.0585,0.859073091,0.954310904,1,0.930259025,0.934914643,0.962692503,0.985435129,1,72.33484,72.15725,71.32075,72.48306,48.96135,47.44595,100.56,28,67,49.82,49.1
COLD,140,106.0933,113.4724,126.5815,0.936168901,1,0.989972067,0.982866554,0.940977483,0.976332485,0.986050507,1,72.33941,72.08054,71.92751,72.00576,50.1854,49.87942,100.45,24,68,49.82,49.1
HOT,141.2414,142.3956,126.0096,140.4609,0.941805146,0.939229343,0.963208256,1,0.954687356,0.940010112,0.963393734,1,71.73096,71.93362,71.66296,71.98664,46.46731,47.09484,100.81,24,61,46.04,44.96
HOT,141.1352,142.3956,119.718,140.4609,0.941805146,0.939229343,0.963208256,1,0.948376122,0.940010112,0.957095893,1,71.73385,71.93362,71.60568,71.77499,46.46731,47.09484,100.81,24,61,46.04,44.96
HOT,140.5784,143.0519,109.6,140.4478,0.935703018,0.932929414,0.956987563,1,0.941805146,0.939229343,0.963208256,1,71.8259,71.8997,71.49726,71.92635,45.25372,46.46731,100.89,28,61,45.68,44.6
COLD,140.5784,143.0519,109.6,140.4478,0.935703018,0.932929414,0.956987563,1,0.941805146,0.939229343,0.963208256,1,71.8259,71.8997,71.49726,71.92635,45.25372,46.46731,100.89,28,61,45.68,44.6
HOT,140.5784,143.0519,109.6,140.4478,0.935703018,0.932929414,0.956987563,1,0.941805146,0.939229343,0.963208256,1,71.8259,71.8997,71.49726,71.92635,45.25372,46.46731,100.89,28,61,45.68,44.6
HOT,115.8971,111.6926,108.8524,115.5754,0.736848671,0.925601978,1,0.803382922,0.880294256,0.941984577,1,0.98834993,72.3959,72.05954,71.5942,73.1663,45.33039,44.35016,100.95,35,55,46.04,44.42
HOT,125.6814,104.3334,108.3334,125.6853,0.928120263,0.979053855,0.974951158,1,0.947414944,0.998266369,1,0.986112344,72.19046,71.86331,71.5034,72.21075,45.69067,46.30538,100.96,24,53,46.94,45.68
HOT,125.4171,104.3334,108.3334,125.6853,0.933305303,0.983696143,0.982171576,1,0.933479135,0.994625637,0.99725595,1,71.96442,71.81465,71.41424,72.13266,45.69067,46.30538,100.96,24,53,46.94,45.68
COLD,125.4171,104.3334,108.3334,125.6853,0.933776299,0.979642812,0.976310219,1,0.92760884,0.966991786,0.977051093,1,71.93545,71.7487,71.39117,72.08401,45.69067,46.30538,101.04,35,58,46.04,44.78
HOT,125.7128,104.9096,108.3334,125.4171,0.935307707,0.946528583,0.96418869,1,0.933305303,0.983696143,0.982171576,1,71.99888,71.75303,71.41354,72.1478,45.37834,45.69067,101.04,35,58,46.04,44.78
HOT,125.7128,104.9096,108.3334,125.4171,0.935307707,0.946528583,0.96418869,1,0.933305303,0.983696143,0.982171576,1,71.99888,71.75303,71.41354,72.1478,45.37834,45.69067,101.04,35,58,46.04,44.78
HOT,141.9775,148.6716,112.5326,142.2717,0.727278665,0.70662801,1,0.813241526,0.781318251,0.751242892,0.782583701,1,71.63586,71.73898,72.09776,72.21969,35.79634,34.25914,102,28,66,34.7,33.62
COLD,141.9775,148.5275,111.8016,141.6892,0.728363264,0.707681813,1,0.814454323,0.719850975,0.692141681,0.802531448,1,71.59217,71.79412,72.06893,72.25428,36.13871,33.93072,102,28,66,34.7,33.62
HOT,108.1634,128.8669,110.8473,109.2117,0.676470087,0.677710861,1,0.969146717,0.641204339,0.629463976,0.915870832,1,72.35303,71.86314,71.94877,73.90792,38.12457,35.50748,102.01,24,61,37.04,34.52
HOT,141.287,108.7845,110.0237,111.3811,0.811916236,0.91526987,1,0.977212505,0.666062166,0.672715259,1,0.868464607,71.96365,71.94424,71.4585,73.00333,38.42617,38.12457,101.96,21,58,38.12,37.04
HOT,141.287,108.7845,110.0237,120.0115,0.842479157,0.941202129,1,0.999307677,0.660008124,0.678818764,1,0.805722744,71.95213,71.95071,71.56567,72.77671,38.42617,38.12457,101.9,26,58,38.84,37.58
COLD,120.118,108.1442,110.7385,120.1543,0.843062829,0.948859507,0.993434674,1,0.682573328,0.745532501,1,0.837099953,71.84256,71.95721,71.5426,72.82537,38.10942,39.13036,101.9,26,58,38.84,37.58
COLD,116.9864,105.4756,109.9736,116.4929,0.89940448,0.976053525,0.97789996,1,0.891799345,0.961911392,0.959297817,1,71.93533,72.00369,71.50585,72.16487,39.42891,38.43516,101.72,26,56,40.64,39.02
COLD,110.0253,140.6222,112.1163,125.2077,0.832735648,0.915837175,0.891855934,1,0.812001591,0.885680695,0.881684406,1,71.30605,71.9327,71.22453,71.93621,34.1361,32.7658,101.48,8,69,34.16,32.54
COLD,131.4261,112.0524,111.3202,111.354,0.847608171,0.956594196,0.953602526,1,0.845113926,0.90059379,0.907715064,1,71.47038,71.95649,70.87556,72.06055,35.70849,34.1361,101.48,8,69,34.16,32.54
COLD,126.4789,150.1084,115.3804,127.1645,0.548606299,0.578256018,0.924660064,1,0.695087459,0.726081896,1,0.975163187,71.4547,71.84743,71.83846,72.5927,29.6277,26.05929,101.85,9,57,27.32,25.16
HOT,118.3435,140.9817,111.887,115.0152,0.538267692,0.578758225,1,0.964118074,0.619461864,0.645724272,0.993617742,1,71.42626,71.70121,71.75344,73.33463,27.70095,29.6277,101.86,17,56,28.22,27.14
COLD,111.4241,112.1684,110.6985,116.3284,0.58252992,0.704938049,1,0.676361447,0.552996756,0.608344743,1,0.752995793,71.51398,71.86578,71.28574,74.44501,29.60207,29.17672,101.85,13,57,30.02,28.58
HOT,117.5027,109.3488,111.5729,114.8392,0.576486543,0.860556262,1,0.68901306,0.582921852,0.599587481,1,0.706414841,71.62748,71.96004,71.31457,74.59866,29.31859,29.87269,101.85,13,57,30.02,28.58
COLD,116.6051,106.9542,111.3465,114.7275,0.572636459,1,0.944941317,0.675635699,0.58252992,0.704938049,1,0.676361447,72.07674,71.95788,71.16101,74.56571,30.36939,29.60207,101.78,17,57,31.64,29.48
HOT,122.9975,105.4799,111.253,120.8671,0.569152033,1,0.974767174,0.672453303,0.590150568,0.914135842,1,0.727919068,72.60968,71.97517,71.25112,74.57761,32.04642,30.36939,101.78,17,57,31.64,29.48
HOT,111.8424,104.708,111.1109,108.985,0.528526494,1,0.864621886,0.636643638,0.569152033,1,0.974767174,0.672453303,73.64621,71.81982,71.23118,73.99835,32.13543,32.04642,101.76,11,53,32.9,30.92
COLD,125.3968,112.6598,113.4846,123.532,0.506569349,0.952764053,1,0.618144171,0.520703179,0.795168484,1,0.647482502,72.56452,71.7584,71.24851,74.31138,23.75466,21.94171,101.26,18,51,23.9,22.1
COLD,113.3895,112.5705,113.3895,111.8254,0.509269892,1,0.981726367,0.622642487,0.665687997,0.901086029,1,0.616704822,73.05444,71.82867,71.52789,74.30814,23.92871,22.19683,101.26,18,51,23.9,22.1
HOT,147.9437,143.2862,113.874,143.9088,0.560405182,0.549310849,1,0.673733292,0.842894427,0.839341628,0.86371244,1,71.15008,71.54543,71.49648,71.97671,20.44741,16.8752,101.97,0,73,14,12.92
COLD,145.7784,142.9839,114.6438,142.9476,0.542802345,0.572623162,1,0.950301687,0.558867349,0.528786273,1,0.681434177,71.50707,71.63625,71.63093,72.50437,20.70218,20.44741,102.03,5,72,16.88,13.28
HOT,144.6873,129.7832,112.9267,142.6171,0.589708603,0.650269636,1,0.984299512,0.559494406,0.590868889,1,0.658827875,71.73246,71.66653,71.57038,72.76614,21.37252,20.70424,102.05,4,70,18.5,16.88
COLD,114.0613,108.4895,113.3144,111.0048,0.542455651,0.629849068,1,0.659364376,0.586722091,0.711543368,1,0.794450853,71.97182,71.79568,71.46278,73.74783,23.65571,22.98626,102.04,11,69,20.66,18.14
COLD,114.7309,107.6342,113.2083,111.0048,0.554756761,0.751003255,1,0.666129819,0.577816981,0.699780659,1,0.731909637,71.94299,71.79568,71.39359,73.92565,23.65571,22.98626,102.03,5,73,22.64,20.12
COLD,114.6315,107.5688,112.2943,111.0048,0.633204905,0.844275036,1,0.763602485,0.595049234,0.678749028,1,0.686148062,72.06985,71.80973,71.27825,73.94073,24.91274,23.65571,102.03,5,73,22.64,20.12
COLD,124.4685,105.9615,112.9849,123.9093,0.765105451,1,0.974518632,0.889136232,0.50304851,0.776171748,1,0.625427977,72.27532,71.86596,71.25519,73.13063,25.23242,24.91274,101.98,5,70,23.54,21.38
COLD,114.5899,106.742,112.2594,108.326,0.85678975,0.939524698,0.905968904,1,0.83386344,1,0.936859778,0.961943269,71.1253,71.66649,71.3565,72.2096,25.42035,25.12607,101.88,8,75,24.8,23.72
COLD,116.8527,138.1067,111.3913,110.5989,0.918426945,0.970055227,0.890990116,1,0.847863143,0.951035257,0.873520384,1,71.1012,71.73901,71.37385,71.89542,26.03207,26.02147,101.81,11,78,25.7,24.8
COLD,116.778,141.3868,111.2445,110.4623,0.946777997,1,0.918494217,0.983938931,0.858638752,0.951928821,0.874341118,1,70.98877,71.72062,71.48341,71.8511,26.36161,26.02147,101.81,11,78,25.7,24.8
HOT,133.4227,130.8073,113.7058,132.3677,0.853595988,0.886032716,0.885802999,1,0.878084671,0.883283079,0.902441167,1,71.01791,71.8606,71.47534,71.72321,30.09888,30.08888,101.22,13,83,29.48,29.3
HOT,115.7142,125.4913,112.7978,114.3393,0.847648301,0.896067786,0.898690216,1,0.878436603,0.902184798,0.911580875,1,71.10441,71.80317,71.46593,71.77773,31.04733,30.1097,101.23,11,86,29.66,28.94
COLD,114.8721,118.3421,112.5567,114.3392,0.833116549,0.942246708,0.922719191,1,0.847648301,0.896067786,0.898690216,1,71.29439,71.85183,71.38987,71.89805,32.68966,31.04733,101.22,11,81,30.92,29.66
COLD,111.4078,140.8114,111.3526,107.9814,0.881240469,0.908924892,0.918612066,1,0.85795359,0.924441211,0.92905157,1,71.02576,71.77161,71.54717,71.79488,34.58816,33.9482,101.17,17,68,34.16,33.44
COLD,118.544,111.7332,112.153,115.1701,0.875987252,0.932408892,0.94495663,1,0.900082143,0.911680508,0.931218241,1,71.18192,71.8253,71.56567,71.82727,34.23695,33.62951,101.29,39,81,33.98,33.44
HOT,112.746,106.3741,111.0282,108.9024,0.871674853,0.934677017,0.943885051,1,0.835242408,0.988165927,0.978660681,1,71.38202,71.86422,71.71317,72.06336,36.12178,35.18578,101.26,26,76,36.14,35.78
